id;Price;Seats;Doors;Mileage;Explotation_period;Engine_volume;Width;Diameter_cylinder_and_stroke_piston;Maximum_power;Length;Wheelbase;Height;Torque;Valves_per_cylinder;Volume_fuel_tank;Rear_track_width;Front_track_width;Curb_weight_kg;Clearance;Maximum_speed;Transmissions;Speed_to_100;Full_weight;Compression_ratio;Consumption;Restyling;Years_from_release_start_series;Trunk_volume_max;Expense_city;Box_mechanics;Box_robot;Box_variator;Color_black;Color_blue;Color_brown;Color_gold;Color_gray;Color_green;Color_light Blue;Color_magenta;Color_orange;Color_purple;Color_red;Color_silver;Color_white;Color_yellow;Car_type_Liftback;Car_type_SUV;Car_type_Sedan;Car_type_Station Wagon;Car_type_Van;Model_2103 ;Model_2104 ;Model_2105 ;Model_21099 ;Model_2111 ;Model_2112 ;Model_2113 ;Model_2115 ;Model_Granta ;Model_Kalina ;Model_Largus ;Model_Priora ;Model_Vesta ;Model_XRAY ;Drive_full;Drive_rear;Fuel_AI-95;Fuel_GAZ
165;710000;5;5;18000;1;1596;1750;82;106;4470;2905;1636;148;4;50;1466;1469;1260;145;165;5;13.5;1750;10.5;7.9;0;8;560;10.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
166;475000;5;5;77141;6;1598;1750;79.5;105;4470;2905;1636;148;4;50;1466;1469;1269;145;165;5;13.1;1784;9.8;9;0;8;560;11.5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
167;669900;5;5;0;0;1596;1750;82;87;4470;2905;1636;140;2;50;1466;1469;1330;145;155;5;15.4;1810;10.3;8.2;0;8;560;10.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
168;650000;5;5;11000;2;1596;1750;82;106;4470;2905;1636;148;4;50;1466;1469;1260;145;165;5;13.5;1750;10.5;7.9;0;8;560;10.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
169;549000;5;5;63000;2;1596;1750;82;87;4470;2905;1636;140;2;50;1466;1469;1330;145;155;5;15.4;1810;10.3;8.2;0;8;560;10.6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
170;380000;5;5;176000;6;1598;1750;79.5;84;4470;2905;1636;124;2;50;1466;1469;1270;145;156;5;14.5;1790;9.8;9.3;0;8;560;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
171;660000;5;5;53000;2;1596;1750;82;87;4470;2905;1636;140;2;50;1466;1469;1330;145;155;5;15.4;1810;10.3;8.2;0;8;560;10.6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
172;388100;5;5;138818;7;1598;1750;79.5;84;4470;2905;1636;124;2;50;1466;1469;1270;145;156;5;14.5;1790;9.8;9.3;0;8;560;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
173;767900;5;5;0;0;1596;1750;82;106;4470;2905;1636;148;4;50;1466;1469;1260;145;165;5;13.5;1750;10.5;7.9;0;8;560;10.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
174;390000;5;5;260000;7;1598;1750;79.5;105;4470;2905;1636;148;4;50;1466;1469;1269;145;165;5;13.1;1784;9.8;9;0;8;560;11.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
175;465000;5;5;125000;5;1598;1750;79.5;84;4470;2905;1636;124;2;50;1466;1469;1270;145;156;5;14.5;1790;9.8;9.3;0;8;560;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
176;625000;5;5;93114;3;1598;1750;79.5;102;4470;2905;1636;145;4;50;1466;1469;1330;145;165;5;13.5;1810;9.8;7.9;0;8;560;10.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
177;719000;5;5;20390;1;1596;1750;82;106;4470;2905;1636;148;4;50;1466;1469;1260;145;165;5;13.5;1750;10.5;7.9;0;8;560;10.1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
178;529000;5;5;38000;3;1596;1750;82;87;4470;2905;1636;140;2;50;1466;1469;1330;145;155;5;15.4;1810;10.3;8.2;0;8;560;10.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
179;475000;5;5;183500;5;1598;1750;79.5;105;4470;2905;1636;148;4;50;1466;1469;1269;145;165;5;13.1;1784;9.8;9;0;8;560;11.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
180;530000;5;5;47000;2;1596;1750;82;87;4470;2905;1636;140;2;50;1466;1469;1330;145;155;5;15.4;1810;10.3;8.2;0;8;560;10.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
181;500000;5;5;117000;3;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
182;600000;5;5;22000;2;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
183;655000;5;5;29000;3;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
184;690000;5;5;26900;2;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
185;575000;5;5;35471;4;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
186;819000;5;5;31000;1;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;179;5;10.3;1650;10.5;7.1;0;5;361;9.3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
187;784900;5;5;0;0;1596;1764;82;106;4165;2592;1570;148;4;50;1524;1484;1190;195;176;5;11.4;1650;10.5;7.2;0;5;361;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
188;549000;5;5;88258;2;1596;1764;82;106;4165;2592;1570;148;4;50;1524;1484;1190;195;176;5;11.4;1650;10.5;7.2;0;5;361;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
189;788900;5;5;0;0;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
190;555000;5;5;40001;4;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
191;520000;5;5;15200;1;1596;1764;82;106;4165;2592;1570;148;4;50;1524;1484;1190;195;176;5;11.4;1650;10.5;7.2;0;5;361;9.3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
192;699000;5;5;48000;1;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;179;5;10.3;1650;10.5;7.1;0;5;361;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
193;717900;5;5;0;0;1596;1764;82;106;4165;2592;1570;148;4;50;1524;1484;1190;195;176;5;11.4;1650;10.5;7.2;0;5;361;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
194;599000;5;5;59105;3;1596;1764;82;106;4165;2592;1570;148;4;50;1524;1484;1190;195;176;5;11.4;1650;10.5;7.2;0;5;361;9.3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
195;495000;5;5;79300;4;1596;1764;82;106;4165;2592;1570;148;4;50;1524;1484;1190;195;176;5;11.4;1650;10.5;7.2;0;5;361;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
196;569000;5;5;55053;2;1596;1764;82;106;4165;2592;1570;148;4;50;1524;1484;1190;195;176;5;11.4;1650;10.5;7.2;0;5;361;9.3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
197;655000;5;5;37000;3;1774;1764;82;122;4165;2592;1570;170;4;50;1524;1484;1190;195;186;5;10.9;1650;10.5;6.8;0;5;361;8.6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
198;95000;5;5;85000;8;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
199;88000;5;5;22000;23;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
200;190000;5;5;31029;12;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
201;245000;5;5;43000;9;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
202;245000;5;5;14000;9;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
203;50000;5;5;108805;15;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
204;64000;5;5;20865;22;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
205;75000;5;5;46811;21;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
206;210000;5;5;26253;11;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
207;160000;5;5;52865;9;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
208;27000;5;5;120000;18;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
209;135000;5;5;60000;14;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
210;140000;5;5;76000;9;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
211;245000;5;5;15000;12;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
212;37000;5;5;80000;22;1450;1620;76;72;4115;2424;1443;104;2;45;1321;1365;1050;170;143;5;17;1475;8.5;9;0;36;345;10.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
213;89999;5;5;116000;10;1568;1620;79;74;4115;2424;1443;116;2;45;1321;1365;1020;170;145;5;17;1475;8.5;9.2;0;36;345;9.5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
214;823900;5;4;0;0;1596;1785;82;106;4424;2635;1526;148;4;55;1524;1524;1230;203;178;5;11.9;1670;10.5;7.1;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
215;719000;5;4;13500;2;1774;1785;82;122;4424;2635;1526;170;4;55;1524;1524;1230;203;180;5;10.5;1670;10.5;7.7;0;5;480;9.9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
216;700000;5;4;35000;2;1774;1785;82;122;4424;2635;1526;170;4;55;1524;1524;1230;203;180;5;10.5;1670;10.5;7.7;0;5;480;9.9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
217;962900;5;4;0;0;1598;1785;78;113;4424;2635;1526;152;4;55;1524;1524;1230;203;175;5.655326005;11.3;1670;10.7;7.1;0;5;480;9.2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
218;915900;5;4;0;0;1598;1785;78;113;4424;2635;1526;152;4;55;1524;1524;1230;203;175;5.655326005;11.3;1670;10.7;7.1;0;5;480;9.2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
219;768000;5;4;12836;1;1774;1785;82;122;4424;2635;1526;170;4;55;1524;1524;1230;203;180;5;12.7;1670;10.5;7.5;0;5;480;9.6;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
220;750000;5;4;31000;2;1774;1785;82;122;4424;2635;1526;170;4;55;1524;1524;1230;203;180;5;10.5;1670;10.5;7.7;0;5;480;9.9;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
221;720000;5;4;38966;2;1596;1785;82;106;4424;2635;1526;148;4;55;1524;1524;1230;203;178;5;11.9;1670;10.5;7.1;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
222;770000;5;4;37000;2;1596;1785;82;106;4424;2635;1526;148;4;55;1524;1524;1230;203;178;5;11.9;1670;10.5;7.1;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
223;993900;5;4;0;0;1598;1785;78;113;4424;2635;1526;152;4;55;1524;1524;1230;203;175;5.655326005;11.3;1670;10.7;7.1;0;5;480;9.2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
224;971900;5;4;0;0;1598;1785;78;113;4424;2635;1526;152;4;55;1524;1524;1230;203;175;5.655326005;11.3;1670;10.7;7.1;0;5;480;9.2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
225;720000;5;4;7460;2;1774;1785;82;122;4424;2635;1526;170;4;55;1524;1524;1230;203;180;5;10.5;1670;10.5;7.7;0;5;480;9.9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
226;750000;5;4;7600;2;1596;1785;82;106;4424;2635;1526;148;4;55;1524;1524;1230;203;178;5;11.9;1670;10.5;7.1;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
227;750000;5;4;24000;2;1774;1785;82;122;4424;2635;1526;170;4;55;1524;1524;1230;203;180;5;10.5;1670;10.5;7.7;0;5;480;9.9;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
228;920900;5;4;0;0;1596;1785;82;106;4424;2635;1526;148;4;55;1524;1524;1230;203;178;5;11.9;1670;10.5;7.1;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
229;729000;5;5;53113;2;1596;1785;82;106;4424;2635;1532;148;4;55;1524;1524;1571.717261;203;172;5;12.6;2118.954231;10.5;7.5;0;5;480;9.3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
230;745000;5;5;69000;3;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;181;5;13.3;2118.954231;10.5;7.7;0;5;480;9.3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
231;730000;5;5;50000;2;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;181;5;13.3;2118.954231;10.5;7.7;0;5;480;9.3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
232;803900;5;5;0;0;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;180;5;11.2;2118.954231;10.5;7.9;0;5;480;9.3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
233;870000;5;5;19839;1;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;180;5;11.2;2118.954231;10.5;7.9;0;5;480;9.3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
234;872900;5;5;0;0;1596;1785;82;106;4424;2635;1532;148;4;55;1524;1524;1571.717261;203;172;5;12.6;2118.954231;10.5;7.5;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
235;855000;5;5;17500;1;1596;1785;82;106;4424;2635;1532;148;4;55;1524;1524;1571.717261;203;172;5;12.6;2118.954231;10.5;7.5;0;5;480;9.3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
236;911900;5;5;0;0;1596;1785;82;106;4424;2635;1532;148;4;55;1524;1524;1571.717261;203;172;5;12.6;2118.954231;10.5;7.5;0;5;480;9.3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
237;732000;5;5;34910;1;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;180;5;11.2;2118.954231;10.5;7.9;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
238;755000;5;5;103000;1;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;180;5;11.2;2118.954231;10.5;7.9;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
239;899900;5;5;0;0;1596;1785;82;106;4424;2635;1532;148;4;55;1524;1524;1571.717261;203;172;5;12.6;2118.954231;10.5;7.5;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
240;849000;5;5;15650;1;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;181;5;13.3;2118.954231;10.5;7.7;0;5;480;9.3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
241;819000;5;5;63784;1;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;180;5;11.2;2118.954231;10.5;7.9;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
242;936900;5;5;0;0;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;180;5;11.2;2118.954231;10.5;7.9;0;5;480;9.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
243;829000;5;5;15650;1;1774;1785;82;122;4424;2635;1532;170;4;55;1524;1524;1571.717261;203;181;5;13.3;2118.954231;10.5;7.7;0;5;480;9.3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
244;155000;5;4;129000;14;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
245;106000;5;4;155000;13;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
246;172000;5;4;90286;10;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
247;134800;5;4;118600;14;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
248;97000;5;4;114000;13;1390;1700;81;89;4040;2470;1500;127;4;50;1410;1430;1080;160;165;5;12.5;1555;9.5;7;0;16;400;8.3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
